15.240,0.000,15.240,0.224,0.127,0.109,1663.575,885.347,30546585.694,45152.701,30591738.394,1292.012
15.545,0.000,15.545,0.224,0.127,0.109,1663.575,885.347,30548249.269,46038.048,30594287.317,1291.976
15.850,0.000,15.850,0.224,0.127,0.109,1663.575,885.347,30549912.845,46923.395,30596836.239,1291.942
16.154,0.000,16.154,0.224,0.127,0.109,1663.575,885.347,30551576.420,47808.742,30599385.162,1291.910
16.459,0.000,16.459,0.224,0.127,0.109,1663.575,885.347,30553239.996,48694.089,30601934.085,1291.878
16.764,0.000,16.764,0.224,0.127,0.109,1663.575,885.347,30554903.571,49579.436,30604483.007,1291.848
17.069,0.000,17.069,0.224,0.127,0.109,1663.575,885.347,30556567.147,50464.783,30607031.930,1291.818
17.374,0.000,17.374,0.224,0.127,0.109,1663.575,885.347,30558230.722,51350.130,30609580.852,1291.790
17.678,0.000,17.678,0.224,0.127,0.109,1663.575,885.347,30559894.298,52235.477,30612129.775,1291.763
17.983,0.000,17.983,0.224,0.127,0.109,1663.575,885.347,30561557.873,53120.824,30614678.697,1291.736
18.288,0.000,18.288,0.224,0.127,0.109,1663.575,885.347,30563221.449,54006.171,30617227.620,1291.711
18.593,0.000,18.593,0.224,0.127,0.109,1663.575,885.347,30564885.024,54891.518,30619776.543,1291.686
18.898,0.000,18.898,0.224,0.127,0.109,1663.575,885.347,30566548.600,55776.865,30622325.465,1291.662
19.202,0.000,19.202,0.224,0.127,0.109,1663.575,885.347,30568212.175,56662.212,30624874.388,1291.639
19.507,0.000,19.507,0.224,0.127,0.109,1663.575,885.347,30569875.751,57547.559,30627423.310,1291.617
19.812,0.000,19.812,0.224,0.127,0.109,1663.575,885.347,30571539.326,58432.907,30629972.233,1291.595
20.117,0.000,20.117,0.224,0.127,0.109,1663.575,885.347,30573202.902,59318.254,30632521.155,1291.574
20.422,0.000,20.422,0.224,0.127,0.109,1663.575,885.347,30574866.477,60203.601,30635070.078,1291.554
20.726,0.000,20.726,0.224,0.127,0.109,1663.575,885.347,30576530.053,61088.948,30637619.000,1291.534
21.031,0.000,21.031,0.224,0.127,0.109,1663.575,885.347,30578193.628,61974.295,30640167.923,1291.515
21.336,0.000,21.336,0.224,0.127,0.109,1663.575,885.347,30579857.204,62859.642,30642716.846,1291.496
21.641,0.000,21.641,0.224,0.127,0.109,1663.575,885.347,30581520.779,63744.989,30645265.768,1291.478
21.946,0.000,21.946,0.224,0.127,0.109,1663.575,885.347,30583184.355,64630.336,30647814.691,1291.460
22.250,0.000,22.250,0.224,0.127,0.109,1663.575,885.347,30584847.930,65515.683,30650363.613,1291.443
